Input Term,Best Match,URI,Similarity Score
renal ductwork,renal duct,http://purl.obolibrary.org/obo/UBERON_0006553,0.9434
renal,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,matched
renal tissue,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,0.7684
renal ureter,renal pelvis/ureter,http://purl.obolibrary.org/obo/UBERON_0036295,0.865
respiratory cavity,nasal cavity,http://purl.obolibrary.org/obo/UBERON_0001707,0.7856
respiratory cavity tissue,respiratory system connective tissue,http://purl.obolibrary.org/obo/UBERON_0003570,0.8043
respiratory cavity wall,lateral wall of nasal cavity,http://purl.obolibrary.org/obo/UBERON_8480070,0.6865
respiratory cavity walls,respiratory system connective tissue,http://purl.obolibrary.org/obo/UBERON_0003570,0.6651
RespiratorySystem,respiratory system,http://purl.obolibrary.org/obo/UBERON_0001004,0.8198
respiratory tract,respiratory tract,http://purl.obolibrary.org/obo/UBERON_0000065,1
reticulum,ruminant reticulum,http://purl.obolibrary.org/obo/UBERON_0007361,matched
reticulum?,stellate reticulum,http://purl.obolibrary.org/obo/UBERON_0006950,0.7185
retina,retina,http://purl.obolibrary.org/obo/UBERON_0000966,1
retororbital adipose tissue,adipose tissue,http://purl.obolibrary.org/obo/UBERON_0001013,0.7725
retro peritoneal,peritoneal cavity,http://purl.obolibrary.org/obo/UBERON_0001179,0.777
retroperitoneal,retroperitoneal space,http://purl.obolibrary.org/obo/UBERON_0003693,0.7531
retrorbital connective tissue,connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,0.7952
rhizome,rhizome,http://purl.obolibrary.org/obo/PO_0004542,1
rib muscle,rib,http://purl.obolibrary.org/obo/UBERON_0002228,0.8615
rib muscles,rib,http://purl.obolibrary.org/obo/UBERON_0002228,0.8375
rib,rib,http://purl.obolibrary.org/obo/UBERON_0002228,1
ribs,rib,http://purl.obolibrary.org/obo/UBERON_0002228,0.866
righr side of body near belly,lateral side of chest,http://purl.obolibrary.org/obo/UBERON_0019199,0.6621
right cranial sinus,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,matched
right gill chamber,gill opening,http://purl.obolibrary.org/obo/UBERON_2002057,0.6849
right heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,0.7851
,right,http://purl.obolibrary.org/obo/PATO_0000367,0.5217
right & left gill chamber,gill opening,http://purl.obolibrary.org/obo/UBERON_2002057,0.6555
right lung,right lung,http://purl.obolibrary.org/obo/UBERON_0002167,1
right opercular cavity,opercular cavity,http://purl.obolibrary.org/obo/UBERON_2002154,0.897
right pelvic fin,pelvic fin,http://purl.obolibrary.org/obo/UBERON_0000152,0.8905
right side,right side,http://purl.obolibrary.org/obo/BSPO_0000007,1
RO_0002446 Ground,shoot system ground meristem,http://purl.obolibrary.org/obo/PO_0025595,0.4358
roof of mouth,roof of mouth,http://purl.obolibrary.org/obo/UBERON_0007375,1
Roots,root,http://purl.obolibrary.org/obo/NCBITaxon_1,0.7812
rootstock,stock,http://purl.obolibrary.org/obo/ENVO_01000733,0.58
rt abdominal air sac,abdominal air sac,http://purl.obolibrary.org/obo/UBERON_0009067,0.8961
rt atrium - heart,cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002081,0.819
rt atrium,obsolete atrium,http://purl.obolibrary.org/obo/UBERON_0001050,0.7316
rt auricle heart,endocardium of auricle,http://purl.obolibrary.org/obo/UBERON_0011005,0.6802
rt axillary rib cage,thoracic rib cage,http://purl.obolibrary.org/obo/UBERON_0003252,0.7651
rt. axillary space,carapace,http://purl.obolibrary.org/obo/UBERON_0008275,0.5385
rt cheek,cheek,http://purl.obolibrary.org/obo/UBERON_0001567,0.7575
rt common carotid artery,right common carotid artery plus branches,http://purl.obolibrary.org/obo/UBERON_0001531,0.8121
rt eye anterior chamber,anterior chamber of eyeball,http://purl.obolibrary.org/obo/UBERON_0001766,0.8291
rt f leg,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.5864
rt. heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,0.6716
rt heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,0.6799
rt hindleg,right hindlimb,http://purl.obolibrary.org/obo/UBERON_8300003,0.5792
rt. inguinal canal,inguinal canal,http://purl.obolibrary.org/obo/UBERON_0003702,0.9442
rt kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,0.7845
rt loop sm intestine,midgut loop,http://purl.obolibrary.org/obo/UBERON_0011698,0.5958
rt lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.7705
rt pect fin,pectoral fin,http://purl.obolibrary.org/obo/UBERON_0000151,0.6576
rt pectoral fin,pectoral fin,http://purl.obolibrary.org/obo/UBERON_0000151,0.8921
rt pulm,pumice,http://purl.obolibrary.org/obo/ENVO_01000663,0.5021
rt side near ant dorsal fin,anterior dorsal fin,http://purl.obolibrary.org/obo/UBERON_4200023,0.6496
rt ventric,cardiac ventricle,http://purl.obolibrary.org/obo/UBERON_0002082,0.7035
rt ventricle,cardiac ventricle,http://purl.obolibrary.org/obo/UBERON_0002082,0.7673
rt. ventricle,cardiac ventricle,http://purl.obolibrary.org/obo/UBERON_0002082,0.8032
rt ventricle heart,cardiac ventricle,http://purl.obolibrary.org/obo/UBERON_0002082,0.7964
rt ventricle of brain,brain ventricle,http://purl.obolibrary.org/obo/UBERON_0004086,0.8219
rumen mucosa,mucosa of rumen,http://purl.obolibrary.org/obo/UBERON_8480046,0.9512
rumen,rumen,http://purl.obolibrary.org/obo/UBERON_0007365,matched
rumen wall,rumen,http://purl.obolibrary.org/obo/UBERON_0007365,0.7934
sacculus rotundus,saccus vasculosus,http://purl.obolibrary.org/obo/UBERON_0034943,0.6903
Salivary gland | masseter | muscle | spleen | kidney | heart | lung,salivary gland epithelium,http://purl.obolibrary.org/obo/UBERON_0004809,0.5713
salivary gland,saliva-secreting gland,http://purl.obolibrary.org/obo/UBERON_0001044,0.8881
salivary glands,saliva-secreting gland,http://purl.obolibrary.org/obo/UBERON_0001044,0.8757
saliva,saliva,http://purl.obolibrary.org/obo/UBERON_0001836,matched
salvia,Salicornia,http://purl.obolibrary.org/obo/NCBITaxon_46104,0.6253
sand,sand,http://purl.obolibrary.org/obo/ENVO_01000017,1
sawn),firn,http://purl.obolibrary.org/obo/ENVO_03000002,0.6354
scales,scale,http://purl.obolibrary.org/obo/UBERON_0002542,0.9155
scalp lesion,scalp,http://purl.obolibrary.org/obo/UBERON_0000403,0.7649
scalp tumor,scalp,http://purl.obolibrary.org/obo/UBERON_0000403,0.6901
scrotal sac,sac of scrotum,http://purl.obolibrary.org/obo/UBERON_0035105,0.9322
scrotal skin,scrotum skin,http://purl.obolibrary.org/obo/UBERON_0015479,0.9529
scrotum,scrotum,http://purl.obolibrary.org/obo/UBERON_0001300,1
sec. gill lamellae,gill lamella,http://purl.obolibrary.org/obo/UBERON_2000211,0.8415
Seed,seed,http://purl.obolibrary.org/obo/PO_0009010,1
seed,seed,http://purl.obolibrary.org/obo/PO_0009010,matched
semilunar valve heart,cardiac valve,http://purl.obolibrary.org/obo/UBERON_0000946,0.7735
semilunar valves,semi-lunar valve,http://purl.obolibrary.org/obo/UBERON_0005623,0.6753
seminal vessicule,seminal vesicle,http://purl.obolibrary.org/obo/UBERON_0000998,0.8381
sensory glands of skull,cranial glands,http://purl.obolibrary.org/obo/UBERON_3010604,0.7546
Sera | Oral Secretions | Anal Sectretions,saliva secretion,http://purl.obolibrary.org/obo/GO_0046541,0.553
Sera,serous,http://purl.obolibrary.org/obo/PATO_0002128,0.4944
seroma,serous,http://purl.obolibrary.org/obo/PATO_0002128,0.6178
serosal membranes,serous membrane,http://purl.obolibrary.org/obo/UBERON_0000042,0.8446
serosa pyloric ceca (encysted),serosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001201,0.6691
serosa pyloric ceca,serosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001201,0.6888
serosa,serosa of cloaca,http://purl.obolibrary.org/obo/UBERON_0012483,0.7737
serous cavity,serous cavity,http://purl.obolibrary.org/obo/UBERON_0035809,1
serous coat of intestine,serosa of intestine,http://purl.obolibrary.org/obo/UBERON_0001243,0.7046
serous coat of stomach,serosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001201,0.6913
serous coat of viscera,visceral serous membrane,http://purl.obolibrary.org/obo/UBERON_0022350,0.7371
serous covering of viscera,visceral serous membrane,http://purl.obolibrary.org/obo/UBERON_0022350,0.8038
serous memb of stomach,serosa of stomach,http://purl.obolibrary.org/obo/UBERON_0001201,0.709
serous membrane,serous membrane,http://purl.obolibrary.org/obo/UBERON_0000042,1
serous mucus membrane,serous membrane,http://purl.obolibrary.org/obo/UBERON_0000042,0.8263
Serum,blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.8955
Serum | Whole Blood | Plasma,blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.7678
sexual column,sex-specific,http://purl.obolibrary.org/obo/PATO_0060001,0.5621
shoulder muscles,muscle of shoulder,http://purl.obolibrary.org/obo/UBERON_0001482,0.9266
shoulder,shoulder,http://purl.obolibrary.org/obo/UBERON_0001467,1
shoulders,shoulder,http://purl.obolibrary.org/obo/UBERON_0001467,0.8753
side-shoot,short shoot,http://purl.obolibrary.org/obo/PO_0004701,0.57
sinuses,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,0.7448
sinus(es),set of paranasal sinuses,http://purl.obolibrary.org/obo/FMA_76587,matched
sinus,sinus venosus,http://purl.obolibrary.org/obo/UBERON_0002063,0.8149
si,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,matched
skeletal intermuscular cyst,intermuscular bone,http://purl.obolibrary.org/obo/UBERON_2000526,0.7318
skeletal muscle fascia,fascia,http://purl.obolibrary.org/obo/UBERON_0008982,0.8051
skeletal muscle,skeletal muscle tissue,http://purl.obolibrary.org/obo/UBERON_0001134,matched
skeletal muscles,skeletal muscle tissue,http://purl.obolibrary.org/obo/UBERON_0001134,0.8138
skeletal musculature,skeletal musculature,http://purl.obolibrary.org/obo/UBERON_0018254,1
skeletal,skeleton,http://purl.obolibrary.org/obo/UBERON_0004288,0.8369
skeletal & tongue muscles,tongue muscle,http://purl.obolibrary.org/obo/UBERON_0000378,0.8487
skin- abdominal surface,skin of abdomen,http://purl.obolibrary.org/obo/UBERON_0001416,0.8897
skin and fin,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.6898
skin at base of legs,upper leg skin,http://purl.obolibrary.org/obo/UBERON_0004262,0.8153
skin (beneath),skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.7296
skin between eyes,skin of eyelid,http://purl.obolibrary.org/obo/UBERON_0001457,0.7707
skin biopsy,skin fibroblast,http://purl.obolibrary.org/obo/CL_0002620,0.5967
skin cyst,skin epithelium,http://purl.obolibrary.org/obo/UBERON_0019204,0.64
skin cysts,skin epithelium,http://purl.obolibrary.org/obo/UBERON_0019204,0.6213
skin (dorsal),dorsal skin texture,http://purl.obolibrary.org/obo/UBERON_3010006,0.8321
skin-dorsal ridge,dorsal ridge,http://purl.obolibrary.org/obo/UBERON_4200173,0.8831
skin (encysted),skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.6942
skin & fins,heel skin,http://purl.obolibrary.org/obo/UBERON_0015873,0.639
skin - fore leg,skin of leg,http://purl.obolibrary.org/obo/UBERON_0001511,0.8621
skin & gills,skin of snout,http://purl.obolibrary.org/obo/UBERON_1000015,0.6137
skin (head & back),head or neck skin,http://purl.obolibrary.org/obo/UBERON_0012180,0.805
skin knot,skin of limb,http://purl.obolibrary.org/obo/UBERON_0001419,0.7112
skin lesions head,skin of scalp,http://purl.obolibrary.org/obo/UBERON_8300000,0.7107
skin & muscle,skin muscle,http://purl.obolibrary.org/obo/UBERON_0004253,0.937
skin & musculature neck,musculature of neck,http://purl.obolibrary.org/obo/UBERON_0004465,0.8962
skin- nose,nose skin,http://purl.obolibrary.org/obo/UBERON_0015476,0.8791
skin of feet,skin of leg,http://purl.obolibrary.org/obo/UBERON_0001511,0.8085
skin of head,skin of head,http://purl.obolibrary.org/obo/UBERON_0001084,1
skin of hind leg,skin of leg,http://purl.obolibrary.org/obo/UBERON_0001511,0.8534
skin of hock joints,skin of elbow,http://purl.obolibrary.org/obo/UBERON_0001517,0.626
skin of neck,skin of neck,http://purl.obolibrary.org/obo/UBERON_0001417,1
skin of scalp,skin of scalp,http://purl.obolibrary.org/obo/UBERON_8300000,1
skin of shoulder area,skin of shoulder,http://purl.obolibrary.org/obo/UBERON_0001483,0.8691
skin of ventral surface,ventral skin texture,http://purl.obolibrary.org/obo/UBERON_3010010,0.8569
skin scraping,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.5741
skin scrapings,skin environment,http://purl.obolibrary.org/obo/ENVO_2100003,0.5775
skin,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,matched
skin snips,scrotum skin,http://purl.obolibrary.org/obo/UBERON_0015479,0.5756
skin sores,skin muscle,http://purl.obolibrary.org/obo/UBERON_0004253,0.5698
skin -subcutaenous tissue,cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.7537
skin (subcutaneous tissues),cutaneous elastic tissue,http://purl.obolibrary.org/obo/UBERON_0003967,0.7405
skin (venter) encysted,vent glands,http://purl.obolibrary.org/obo/UBERON_3010813,0.6423
skin (ventral surface body),ventral skin texture,http://purl.obolibrary.org/obo/UBERON_3010010,0.8198
skull,skull,http://purl.obolibrary.org/obo/UBERON_0003129,1
slimeball,megaspore,http://purl.obolibrary.org/obo/PO_0020019,0.4955
small branch,branch,http://purl.obolibrary.org/obo/PO_0025073,0.7944
Small branches,branch,http://purl.obolibrary.org/obo/PO_0025073,0.7055
small intestine (ileum),small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,0.9256
Small intestine,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,1
small intestine,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,matched
small int,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,0.6246
sm and lg intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6623
sm bowel,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.6082
sm bronchi,bronchus,http://purl.obolibrary.org/obo/UBERON_0002185,0.7518
sm bronchioles,bronchiole,http://purl.obolibrary.org/obo/UBERON_0002186,0.8913
sm int. epithelial cells,epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,0.7086
sm intestijne,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.5595
sm intestinal cysts,intestinal epithelium,http://purl.obolibrary.org/obo/UBERON_0001277,0.5832
sm intestinal mucosa,intestinal mucosa,http://purl.obolibrary.org/obo/UBERON_0001242,0.8832
sm intestinal villi,intestinal villus,http://purl.obolibrary.org/obo/UBERON_0001213,0.7285
sm intestinal wall (encysted),wall of intestine,http://purl.obolibrary.org/obo/UBERON_0001262,0.7908
sm intestinal wall,wall of intestine,http://purl.obolibrary.org/obo/UBERON_0001262,0.7886
sm intestine 2,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7846
sm intestine 3,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7869
sm intestine ant 1,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6779
sm intestine (ant 3rd),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7225
sm intestine (anterior),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7619
sm intestine ant,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6587
sm intestine ant & mid 1,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6315
sm intestine (cyst),small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,0.6474
sm intestine cyst,small intestine venule,http://purl.obolibrary.org/obo/UBERON_8410001,0.6335
sm intestine cysts,small intestine venule,http://purl.obolibrary.org/obo/UBERON_8410001,0.6203
sm intestine (cysts),small intestine venule,http://purl.obolibrary.org/obo/UBERON_8410001,0.6254
sm intestine (doudenum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.72
sm intestine (duodenum),duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,0.749
sm intestine (encapsulated),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7276
sm intestine (encysted),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7907
sm intestine epithelium,epithelium of small intestine,http://purl.obolibrary.org/obo/UBERON_0001902,0.8348
sm intestine (feces),feces,http://purl.obolibrary.org/obo/UBERON_0001988,0.7512
sm intestine (ileum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7963
sm. intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.8749
sm intestine (jejenum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6681
sm intestine (jejunum-ileum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7235
sm intestine (jejunum),intestinal villus of jejunum,http://purl.obolibrary.org/obo/UBERON_0008343,0.7203
sm intestine lining cysts,epithelium of small intestine,http://purl.obolibrary.org/obo/UBERON_0001902,0.6246
sm intestine mesenteries,mesentery of small intestine,http://purl.obolibrary.org/obo/UBERON_0001170,0.8354
sm intestine (mid 10'),small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,0.7297
sm intestine mid 1,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7452
sm intestine (mid 1,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7461
sm intestine mid,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7688
sm intestine (mucosa),mucosa of small intestine,http://purl.obolibrary.org/obo/UBERON_0001204,0.821
sm intestine near ceca,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,0.5964
sm intestine (nodule),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7044
sm intestine(pancreatic duct?),pancreatic duct,http://purl.obolibrary.org/obo/UBERON_0007329,0.8159
sm intestine post 1,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7489
sm intestine (post duodenum),duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,0.7279
sm intestine (post ileum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7484
sm intestine (proximal),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7153
sm intestines,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7992
sm intestine,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,matched
sm intestine (terminal ileum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7081
sm intestine (upper jejunum),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.699
sm intestine wall cyst,small intestine venule,http://purl.obolibrary.org/obo/UBERON_8410001,0.6041
sm intestine wall cysts,wall of small intestine,http://purl.obolibrary.org/obo/UBERON_0001168,0.6179
sm intestine (wash),intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.7066
sm intest,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6778
sm intest. mucosa,intestinal mucosa,http://purl.obolibrary.org/obo/UBERON_0001242,0.8058
sm int,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.5779
sm intstine,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.6176
sm & lg intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6734
sm &lg intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6734
sm & lg intestines,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6519
sm,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.7175
snail antenna,antenna,http://purl.obolibrary.org/obo/UBERON_0000972,0.6455
snail dissection,Gastropoda,http://purl.obolibrary.org/obo/NCBITaxon_6448,0.6624
snout,snout,http://purl.obolibrary.org/obo/UBERON_0006333,1
snout vent,vent glands,http://purl.obolibrary.org/obo/UBERON_3010813,0.7223
somach wall cysts,somite boundary epithelium,http://purl.obolibrary.org/obo/UBERON_0015179,0.573
